epoch,accuracy,loss,val_accuracy,val_loss
0,0.2873679995536804,2.2943780422210693,NA,NA
1,0.2935439944267273,2.2600574493408203,NA,NA
2,0.29766398668289185,2.244114398956299,NA,NA
3,0.29893600940704346,2.233513832092285,NA,NA
4,0.301472008228302,2.223337411880493,NA,NA
5,0.30449599027633667,2.21425461769104,NA,NA
6,0.3078239858150482,2.2041330337524414,NA,NA
7,0.30882400274276733,2.1945765018463135,NA,NA
8,0.31378400325775146,2.1854465007781982,NA,NA
9,0.3163039982318878,2.1776840686798096,NA,NA
10,0.3192639946937561,2.1695852279663086,NA,NA
11,0.32182401418685913,2.156456708908081,NA,NA
12,0.32077598571777344,2.1555089950561523,NA,NA
13,0.3251279890537262,2.1431057453155518,NA,NA
14,0.32532799243927,2.141383409500122,NA,NA
15,0.3288959860801697,2.1300222873687744,NA,NA
16,0.3317520022392273,2.1180384159088135,NA,NA
17,0.3317199945449829,2.1141462326049805,NA,NA
18,0.33239200711250305,2.118717908859253,NA,NA
19,0.3337920010089874,2.1065757274627686,NA,NA
20,0.33775201439857483,2.091214895248413,NA,NA
21,0.34216800332069397,2.085796594619751,NA,NA
22,0.34272798895835876,2.0799522399902344,NA,NA
23,0.3415839970111847,2.075559377670288,NA,NA
24,0.3433760106563568,2.0696640014648438,NA,NA
25,0.3455440104007721,2.0633068084716797,NA,NA
26,0.3476560115814209,2.0546720027923584,NA,NA
27,0.34702399373054504,2.060015916824341,NA,NA
28,0.3513840138912201,2.04298734664917,NA,NA
29,0.3516879975795746,2.0406417846679688,NA,NA
30,0.3543519973754883,2.03556489944458,NA,NA
31,0.3583360016345978,2.0273959636688232,NA,NA
32,0.35679998993873596,2.0260205268859863,NA,NA
33,0.35489600896835327,2.035630702972412,NA,NA
34,0.36111998558044434,2.015347480773926,NA,NA
35,0.36402401328086853,2.007023572921753,NA,NA
36,0.3643920123577118,2.0029635429382324,NA,NA
37,0.3654560148715973,2.0018832683563232,NA,NA
38,0.36525601148605347,1.9981772899627686,NA,NA
39,0.36747199296951294,1.9918612241744995,NA,NA
