epoch,accuracy,loss,val_accuracy,val_loss
0,0.3442319929599762,1.887496829032898,NA,NA
1,0.348224014043808,1.8734971284866333,NA,NA
2,0.3484399914741516,1.8599116802215576,NA,NA
3,0.3497920036315918,1.8564400672912598,NA,NA
4,0.350383996963501,1.8519201278686523,NA,NA
5,0.35225600004196167,1.8477203845977783,NA,NA
6,0.3539760112762451,1.8381264209747314,NA,NA
7,0.3534559905529022,1.835728645324707,NA,NA
8,0.3540480136871338,1.8373380899429321,NA,NA
9,0.35596001148223877,1.82810378074646,NA,NA
10,0.3587999939918518,1.8220494985580444,NA,NA
11,0.3590640127658844,1.8194435834884644,NA,NA
12,0.3610000014305115,1.8137602806091309,NA,NA
13,0.35951998829841614,1.8181195259094238,NA,NA
14,0.35916799306869507,1.8147192001342773,NA,NA
15,0.36476799845695496,1.7956568002700806,NA,NA
16,0.3676320016384125,1.7898900508880615,NA,NA
17,0.368151992559433,1.7858116626739502,NA,NA
18,0.3683840036392212,1.7904067039489746,NA,NA
19,0.36956799030303955,1.785239577293396,NA,NA
20,0.3721280097961426,1.7784531116485596,NA,NA
21,0.36928001046180725,1.7816723585128784,NA,NA
22,0.3694320023059845,1.7826390266418457,NA,NA
23,0.37273600697517395,1.77481210231781,NA,NA
24,0.3733600080013275,1.771897315979004,NA,NA
25,0.3744960129261017,1.7686975002288818,NA,NA
26,0.3749200105667114,1.765246033668518,NA,NA
27,0.37535199522972107,1.7675087451934814,NA,NA
28,0.37534400820732117,1.7655093669891357,NA,NA
29,0.3773120045661926,1.7611254453659058,NA,NA
30,0.37648800015449524,1.7603925466537476,NA,NA
31,0.3757280111312866,1.761493444442749,NA,NA
32,0.37672799825668335,1.7591108083724976,NA,NA
33,0.3782399892807007,1.7598375082015991,NA,NA
34,0.37811198830604553,1.7583190202713013,NA,NA
35,0.3776719868183136,1.7578303813934326,NA,NA
36,0.3768480122089386,1.7586374282836914,NA,NA
37,0.3795120120048523,1.7574058771133423,NA,NA
38,0.37827199697494507,1.756404161453247,NA,NA
39,0.37907201051712036,1.754032850265503,NA,NA
