epoch,accuracy,loss,val_accuracy,val_loss
16,0.36693599820137024,1.7861841917037964,NA,NA
17,0.36774399876594543,1.7856518030166626,NA,NA
18,0.3704319894313812,1.773084282875061,NA,NA
19,0.3694399893283844,1.7779417037963867,NA,NA
20,0.37272000312805176,1.7665399312973022,NA,NA
21,0.3734560012817383,1.768097996711731,NA,NA
22,0.3742719888687134,1.760540246963501,NA,NA
23,0.3745279908180237,1.7629761695861816,NA,NA
24,0.3768639862537384,1.7592297792434692,NA,NA
25,0.3794960081577301,1.7457515001296997,NA,NA
26,0.38093599677085876,1.7448139190673828,NA,NA
27,0.38414400815963745,1.735573172569275,NA,NA
28,0.38124799728393555,1.7412183284759521,NA,NA
29,0.3827599883079529,1.7352778911590576,NA,NA
30,0.3839919865131378,1.7305035591125488,NA,NA
31,0.3866879940032959,1.7246776819229126,NA,NA
32,0.3884719908237457,1.7221229076385498,NA,NA
33,0.3861440122127533,1.7237468957901,NA,NA
34,0.3869439959526062,1.7265987396240234,NA,NA
35,0.3973279893398285,1.6918635368347168,NA,NA
36,0.3973200023174286,1.6934210062026978,NA,NA
37,0.39872801303863525,1.6864666938781738,NA,NA
38,0.40145599842071533,1.6794347763061523,NA,NA
39,0.40009599924087524,1.6853970289230347,NA,NA
