epoch,accuracy,loss,val_accuracy,val_loss
0,0.2889600098133087,2.287980794906616,NA,NA
1,0.29444000124931335,2.2562434673309326,NA,NA
2,0.29976800084114075,2.240905284881592,NA,NA
3,0.3020400106906891,2.2276413440704346,NA,NA
4,0.30300000309944153,2.2206315994262695,NA,NA
5,0.3075439929962158,2.2103536128997803,NA,NA
6,0.31139999628067017,2.1990909576416016,NA,NA
7,0.3127039968967438,2.189862012863159,NA,NA
8,0.31461599469184875,2.181919574737549,NA,NA
9,0.3171199858188629,2.1760900020599365,NA,NA
10,0.3197920024394989,2.165086507797241,NA,NA
11,0.31937599182128906,2.1669461727142334,NA,NA
12,0.32449600100517273,2.148658275604248,NA,NA
13,0.32785600423812866,2.137752056121826,NA,NA
14,0.3293440043926239,2.132711410522461,NA,NA
15,0.33112001419067383,2.125016450881958,NA,NA
16,0.3312079906463623,2.121762752532959,NA,NA
17,0.3316720128059387,2.118492603302002,NA,NA
18,0.33534398674964905,2.102123260498047,NA,NA
19,0.3365119993686676,2.0970652103424072,NA,NA
20,0.3388400077819824,2.090310573577881,NA,NA
21,0.3438720107078552,2.08121919631958,NA,NA
22,0.3418239951133728,2.082876682281494,NA,NA
23,0.3446640074253082,2.070755958557129,NA,NA
24,0.34546399116516113,2.064610242843628,NA,NA
25,0.3460879921913147,2.064602851867676,NA,NA
26,0.34987199306488037,2.0563175678253174,NA,NA
27,0.3513999879360199,2.048776388168335,NA,NA
28,0.3447839915752411,2.080845355987549,NA,NA
29,0.35386401414871216,2.036787271499634,NA,NA
30,0.3572080135345459,2.0303430557250977,NA,NA
31,0.3575200140476227,2.025949001312256,NA,NA
32,0.35817599296569824,2.0236403942108154,NA,NA
33,0.36079999804496765,2.020428419113159,NA,NA
34,0.36083999276161194,2.0131380558013916,NA,NA
35,0.36472800374031067,2.0038347244262695,NA,NA
36,0.3646959960460663,2.007082223892212,NA,NA
37,0.36853599548339844,1.995631217956543,NA,NA
38,0.36980798840522766,1.9921848773956299,NA,NA
39,0.3705039918422699,1.9893440008163452,NA,NA
