epoch,accuracy,loss,val_accuracy,val_loss
0,0.28908801078796387,2.286100387573242,NA,NA
1,0.2949199974536896,2.2527616024017334,NA,NA
2,0.29929599165916443,2.237241744995117,NA,NA
3,0.30212000012397766,2.228314161300659,NA,NA
4,0.30510398745536804,2.215055465698242,NA,NA
5,0.3062959909439087,2.2085139751434326,NA,NA
6,0.30987998843193054,2.1957788467407227,NA,NA
7,0.3103120028972626,2.1906611919403076,NA,NA
8,0.3142240047454834,2.180781602859497,NA,NA
9,0.31837600469589233,2.172819137573242,NA,NA
10,0.3165920078754425,2.164275884628296,NA,NA
11,0.3181680142879486,2.16738224029541,NA,NA
12,0.3211599886417389,2.149454116821289,NA,NA
13,0.32395198941230774,2.141770362854004,NA,NA
14,0.32422399520874023,2.140249013900757,NA,NA
15,0.32657599449157715,2.1327686309814453,NA,NA
16,0.3317759931087494,2.117194175720215,NA,NA
17,0.3311600089073181,2.116952657699585,NA,NA
18,0.33404800295829773,2.103300094604492,NA,NA
19,0.33480000495910645,2.10201358795166,NA,NA
20,0.3370879888534546,2.091891288757324,NA,NA
21,0.3397279977798462,2.084681272506714,NA,NA
22,0.3344799876213074,2.1059629917144775,NA,NA
23,0.3420720100402832,2.072180986404419,NA,NA
24,0.3438720107078552,2.0718159675598145,NA,NA
25,0.3465360105037689,2.0607821941375732,NA,NA
26,0.3471840023994446,2.0572047233581543,NA,NA
27,0.34857600927352905,2.0527310371398926,NA,NA
28,0.35044801235198975,2.0482866764068604,NA,NA
29,0.3514159917831421,2.042161464691162,NA,NA
30,0.3518800139427185,2.042198896408081,NA,NA
31,0.3539679944515228,2.035858154296875,NA,NA
32,0.35736799240112305,2.0261318683624268,NA,NA
33,0.3589920103549957,2.0216550827026367,NA,NA
34,0.35968801379203796,2.0191800594329834,NA,NA
35,0.3612079918384552,2.016002655029297,NA,NA
36,0.3628160059452057,2.0026426315307617,NA,NA
37,0.36183199286460876,2.0054781436920166,NA,NA
38,0.36553600430488586,1.9968366622924805,NA,NA
39,0.36586400866508484,1.9945417642593384,NA,NA
