epoch,accuracy,loss,val_accuracy,val_loss
0,0.2904815971851349,2.2988317012786865,NA,NA
1,0.2939200699329376,2.2629427909851074,NA,NA
2,0.2991870939731598,2.2464725971221924,NA,NA
3,0.30097588896751404,2.2309298515319824,NA,NA
4,0.3034404516220093,2.219625234603882,NA,NA
5,0.3090652525424957,2.212089776992798,NA,NA
6,0.30930376052856445,2.2019684314727783,NA,NA
7,0.3139148950576782,2.1885671615600586,NA,NA
8,0.31258323788642883,2.185288190841675,NA,NA
9,0.31677699089050293,2.171290397644043,NA,NA
10,0.31806889176368713,2.1616768836975098,NA,NA
11,0.3224216401576996,2.1521928310394287,NA,NA
12,0.3253433406352997,2.145209550857544,NA,NA
13,0.32836443185806274,2.136354446411133,NA,NA
14,0.32868245244026184,2.128871440887451,NA,NA
15,0.30644166469573975,2.2218074798583984,NA,NA
16,0.3271321654319763,2.144298553466797,NA,NA
17,0.3397332727909088,2.104353666305542,NA,NA
18,0.34154194593429565,2.0966453552246094,NA,NA
19,0.3414425551891327,2.0886409282684326,NA,NA
20,0.3443642854690552,2.0752668380737305,NA,NA
21,0.3474648594856262,2.069988489151001,NA,NA
22,0.34998905658721924,2.068524122238159,NA,NA
23,0.3520958721637726,2.0605108737945557,NA,NA
24,0.349472314119339,2.060242176055908,NA,NA
25,0.35251325368881226,2.054497003555298,NA,NA
26,0.35535547137260437,2.0476174354553223,NA,NA
27,0.3535666763782501,2.044304132461548,NA,NA
28,0.352751761674881,2.042461633682251,NA,NA
29,0.3565877676010132,2.0330028533935547,NA,NA
30,0.3578399121761322,2.032996654510498,NA,NA
31,0.36054301261901855,2.024209976196289,NA,NA
32,0.36185479164123535,2.017672538757324,NA,NA
33,0.3633454442024231,2.0220894813537598,NA,NA
34,0.3642795979976654,2.0147037506103516,NA,NA
35,0.36475661396980286,2.0090205669403076,NA,NA
36,0.36225229501724243,2.009554624557495,NA,NA
37,0.366823673248291,2.000652551651001,NA,NA
38,0.37119629979133606,1.9950963258743286,NA,NA
39,0.37187206745147705,1.990538477897644,NA,NA
