epoch,accuracy,loss,val_accuracy,val_loss
0,0.28752800822257996,2.0881309509277344,NA,NA
1,0.3038960099220276,2.0066652297973633,NA,NA
2,0.3099679946899414,1.979837417602539,NA,NA
3,0.3140319883823395,1.9512521028518677,NA,NA
4,0.3208400011062622,1.9336355924606323,NA,NA
5,0.32391199469566345,1.9167042970657349,NA,NA
6,0.32838401198387146,1.9050477743148804,NA,NA
7,0.32951200008392334,1.8958208560943604,NA,NA
8,0.3320080041885376,1.8878352642059326,NA,NA
9,0.3343760073184967,1.8806712627410889,NA,NA
10,0.3397360146045685,1.8678624629974365,NA,NA
11,0.3404639959335327,1.8623862266540527,NA,NA
12,0.3436959981918335,1.8517884016036987,NA,NA
13,0.34564799070358276,1.8474857807159424,NA,NA
14,0.3498240113258362,1.8340836763381958,NA,NA
15,0.35045599937438965,1.8295838832855225,NA,NA
16,0.35259199142456055,1.8238168954849243,NA,NA
17,0.35523998737335205,1.8180731534957886,NA,NA
18,0.35683199763298035,1.8157837390899658,NA,NA
19,0.3595679998397827,1.8060084581375122,NA,NA
20,0.3609359860420227,1.8039515018463135,NA,NA
21,0.363319993019104,1.7982172966003418,NA,NA
22,0.36456000804901123,1.7922419309616089,NA,NA
23,0.3661920130252838,1.783751368522644,NA,NA
24,0.3672960102558136,1.7812162637710571,NA,NA
25,0.36823201179504395,1.7835148572921753,NA,NA
26,0.3712399899959564,1.7753325700759888,NA,NA
27,0.37270399928092957,1.7686094045639038,NA,NA
28,0.37279200553894043,1.7714183330535889,NA,NA
29,0.37295201420783997,1.760993480682373,NA,NA
30,0.3752239942550659,1.7600665092468262,NA,NA
31,0.3768799901008606,1.7579474449157715,NA,NA
32,0.38012799620628357,1.750137209892273,NA,NA
33,0.38312798738479614,1.7411302328109741,NA,NA
34,0.38520801067352295,1.7392497062683105,NA,NA
35,0.38444000482559204,1.7386806011199951,NA,NA
36,0.38628798723220825,1.7366539239883423,NA,NA
37,0.38819199800491333,1.7287043333053589,NA,NA
38,0.38860800862312317,1.7250590324401855,NA,NA
39,0.39075198769569397,1.7232811450958252,NA,NA
40,0.38970398902893066,1.7257527112960815,NA,NA
41,0.39178401231765747,1.722515344619751,NA,NA
42,0.3935920000076294,1.7086983919143677,NA,NA
43,0.3938719928264618,1.7136318683624268,NA,NA
44,0.3943440020084381,1.7104142904281616,NA,NA
45,0.4038800001144409,1.6727339029312134,NA,NA
46,0.4095039963722229,1.661727786064148,NA,NA
47,0.41207200288772583,1.6537097692489624,NA,NA
48,0.4127120077610016,1.6529513597488403,NA,NA
49,0.41389599442481995,1.6463778018951416,NA,NA
