epoch,accuracy,loss,val_accuracy,val_loss
0,0.3298400044441223,1.9339710474014282,NA,NA
1,0.3335359990596771,1.9113634824752808,NA,NA
2,0.33717599511146545,1.8965619802474976,NA,NA
3,0.3376240134239197,1.8901633024215698,NA,NA
4,0.3424240052700043,1.876220941543579,NA,NA
5,0.3407999873161316,1.8782156705856323,NA,NA
6,0.34295201301574707,1.8722233772277832,NA,NA
7,0.3461360037326813,1.8571981191635132,NA,NA
8,0.34484800696372986,1.8623104095458984,NA,NA
9,0.34680798649787903,1.8483290672302246,NA,NA
10,0.34800800681114197,1.8503270149230957,NA,NA
11,0.34807199239730835,1.8497828245162964,NA,NA
12,0.3582080006599426,1.8152751922607422,NA,NA
13,0.35835200548171997,1.8081583976745605,NA,NA
14,0.35943201184272766,1.805841088294983,NA,NA
15,0.3617280125617981,1.7997599840164185,NA,NA
16,0.362744003534317,1.7972373962402344,NA,NA
17,0.36341598629951477,1.7919886112213135,NA,NA
18,0.364111989736557,1.793872356414795,NA,NA
19,0.36423999071121216,1.7900893688201904,NA,NA
20,0.36605599522590637,1.7852352857589722,NA,NA
21,0.36636799573898315,1.7842873334884644,NA,NA
22,0.36500000953674316,1.7853498458862305,NA,NA
23,0.36713600158691406,1.7792869806289673,NA,NA
24,0.3683440089225769,1.7785377502441406,NA,NA
25,0.3697519898414612,1.7718873023986816,NA,NA
26,0.37007999420166016,1.7770074605941772,NA,NA
27,0.37035199999809265,1.7716996669769287,NA,NA
28,0.37041598558425903,1.7673146724700928,NA,NA
29,0.3721280097961426,1.7627073526382446,NA,NA
30,0.3702160120010376,1.76561439037323,NA,NA
31,0.37145599722862244,1.7608078718185425,NA,NA
32,0.3718079924583435,1.767396092414856,NA,NA
33,0.37219199538230896,1.756639003753662,NA,NA
34,0.37569600343704224,1.751865267753601,NA,NA
35,0.37321600317955017,1.751826286315918,NA,NA
36,0.3761439919471741,1.7494226694107056,NA,NA
37,0.37699198722839355,1.749672770500183,NA,NA
38,0.3758400082588196,1.749533772468567,NA,NA
39,0.3813520073890686,1.734420895576477,NA,NA
