epoch,accuracy,loss,val_accuracy,val_loss
0,0.31244000792503357,2.00700044631958,NA,NA
1,0.317984014749527,1.9778672456741333,NA,NA
2,0.3232559859752655,1.9526240825653076,NA,NA
3,0.3269360065460205,1.9348639249801636,NA,NA
4,0.3247840106487274,1.9430381059646606,NA,NA
5,0.3309279978275299,1.9251408576965332,NA,NA
6,0.33348798751831055,1.9111329317092896,NA,NA
7,0.33484798669815063,1.9043185710906982,NA,NA
8,0.3338800072669983,1.9096781015396118,NA,NA
9,0.3360559940338135,1.902262568473816,NA,NA
10,0.3334159851074219,1.909091830253601,NA,NA
11,0.33720800280570984,1.894784927368164,NA,NA
12,0.33927199244499207,1.8933115005493164,NA,NA
13,0.34088000655174255,1.8807684183120728,NA,NA
14,0.34251201152801514,1.8852382898330688,NA,NA
15,0.3434320092201233,1.879786729812622,NA,NA
16,0.3447200059890747,1.868592619895935,NA,NA
17,0.34674400091171265,1.8633110523223877,NA,NA
18,0.347351998090744,1.8598047494888306,NA,NA
19,0.3487760126590729,1.8575950860977173,NA,NA
20,0.35118401050567627,1.8485405445098877,NA,NA
21,0.34939199686050415,1.858141541481018,NA,NA
22,0.3529120087623596,1.8436084985733032,NA,NA
23,0.3553679883480072,1.8387738466262817,NA,NA
24,0.35280001163482666,1.8458915948867798,NA,NA
25,0.35817599296569824,1.8312770128250122,NA,NA
26,0.3415519893169403,1.904990792274475,NA,NA
27,0.35626399517059326,1.8328659534454346,NA,NA
28,0.3667440116405487,1.7889065742492676,NA,NA
29,0.3704639971256256,1.778733730316162,NA,NA
30,0.3697279989719391,1.780013918876648,NA,NA
31,0.3729040026664734,1.7696914672851562,NA,NA
32,0.37674400210380554,1.760184645652771,NA,NA
33,0.37643998861312866,1.7624479532241821,NA,NA
34,0.37729600071907043,1.7583210468292236,NA,NA
35,0.3778879940509796,1.7481577396392822,NA,NA
36,0.37799200415611267,1.7535905838012695,NA,NA
37,0.380840003490448,1.7431247234344482,NA,NA
38,0.3790079951286316,1.7502868175506592,NA,NA
39,0.38339999318122864,1.7327746152877808,NA,NA
