epoch,accuracy,loss,val_accuracy,val_loss
0,0.27803999185562134,2.3188695907592773,NA,NA
1,0.28384000062942505,2.2873432636260986,NA,NA
2,0.28459998965263367,2.275918960571289,NA,NA
3,0.28962400555610657,2.2639682292938232,NA,NA
4,0.29231199622154236,2.2553176879882812,NA,NA
5,0.295632004737854,2.2424306869506836,NA,NA
6,0.29875999689102173,2.236783504486084,NA,NA
7,0.3001999855041504,2.2271828651428223,NA,NA
8,0.30476000905036926,2.2114500999450684,NA,NA
9,0.3057120144367218,2.2045676708221436,NA,NA
10,0.3102239966392517,2.1949355602264404,NA,NA
11,0.31304800510406494,2.1850616931915283,NA,NA
12,0.31648799777030945,2.174675703048706,NA,NA
13,0.3186880052089691,2.166048288345337,NA,NA
14,0.3208720088005066,2.156371831893921,NA,NA
15,0.3244880139827728,2.148129940032959,NA,NA
16,0.3272800147533417,2.1356923580169678,NA,NA
17,0.329367995262146,2.129035472869873,NA,NA
18,0.3301039934158325,2.120770215988159,NA,NA
19,0.33323198556900024,2.1178271770477295,NA,NA
20,0.33695200085639954,2.1005959510803223,NA,NA
21,0.33983999490737915,2.0943164825439453,NA,NA
22,0.33555999398231506,2.1107828617095947,NA,NA
23,0.343423992395401,2.079526424407959,NA,NA
24,0.34539198875427246,2.0717403888702393,NA,NA
25,0.3474400043487549,2.0672223567962646,NA,NA
26,0.3489679992198944,2.0619394779205322,NA,NA
27,0.35384801030158997,2.0503079891204834,NA,NA
28,0.35412800312042236,2.046660900115967,NA,NA
29,0.35551199316978455,2.039294481277466,NA,NA
30,0.35738399624824524,2.033888816833496,NA,NA
31,0.35656800866127014,2.037928581237793,NA,NA
32,0.3615120053291321,2.0200319290161133,NA,NA
33,0.3640719950199127,2.0132157802581787,NA,NA
34,0.3662720024585724,2.0110151767730713,NA,NA
35,0.36661601066589355,1.9996339082717896,NA,NA
36,0.36932799220085144,1.9990317821502686,NA,NA
37,0.35971200466156006,2.034569263458252,NA,NA
38,0.37384000420570374,1.9845315217971802,NA,NA
39,0.37352800369262695,1.980385422706604,NA,NA
