epoch,accuracy,loss,val_accuracy,val_loss
0,0.2874799966812134,2.2985575199127197,NA,NA
1,0.2929840087890625,2.2624456882476807,NA,NA
2,0.29608801007270813,2.248316764831543,NA,NA
3,0.2998479902744293,2.235050678253174,NA,NA
4,0.30211201310157776,2.226538896560669,NA,NA
5,0.3047359883785248,2.2149860858917236,NA,NA
6,0.30745598673820496,2.2037887573242188,NA,NA
7,0.31115201115608215,2.19492244720459,NA,NA
8,0.3128800094127655,2.1865031719207764,NA,NA
9,0.3157919943332672,2.177292585372925,NA,NA
10,0.3168399930000305,2.1691460609436035,NA,NA
11,0.3184399902820587,2.1595325469970703,NA,NA
12,0.3227919936180115,2.153628349304199,NA,NA
13,0.3242639899253845,2.142083168029785,NA,NA
14,0.3269999921321869,2.134587049484253,NA,NA
15,0.3274959921836853,2.129491090774536,NA,NA
16,0.3304719924926758,2.120837688446045,NA,NA
17,0.3312639892101288,2.114442825317383,NA,NA
18,0.33243998885154724,2.110456943511963,NA,NA
19,0.33535200357437134,2.0991952419281006,NA,NA
20,0.33823201060295105,2.092658281326294,NA,NA
21,0.33766400814056396,2.090930700302124,NA,NA
22,0.3402000069618225,2.0788533687591553,NA,NA
23,0.34063199162483215,2.0825963020324707,NA,NA
24,0.34218400716781616,2.0709147453308105,NA,NA
25,0.3465920090675354,2.0599284172058105,NA,NA
26,0.3455120027065277,2.0532944202423096,NA,NA
27,0.350055992603302,2.0512590408325195,NA,NA
28,0.3497200012207031,2.0423502922058105,NA,NA
29,0.35013601183891296,2.0440163612365723,NA,NA
30,0.3543759882450104,2.0307528972625732,NA,NA
31,0.35787999629974365,2.0275378227233887,NA,NA
32,0.35552799701690674,2.022566556930542,NA,NA
33,0.356224000453949,2.019927978515625,NA,NA
34,0.3585439920425415,2.00972843170166,NA,NA
35,0.3614960014820099,2.007469654083252,NA,NA
36,0.3614239990711212,2.0025601387023926,NA,NA
37,0.3639279901981354,1.9987212419509888,NA,NA
38,0.36606401205062866,1.9931190013885498,NA,NA
39,0.3678719997406006,1.9922199249267578,NA,NA
