epoch,accuracy,loss,val_accuracy,val_loss
17,0.3364959955215454,2.105191707611084,NA,NA
18,0.33504000306129456,2.1015374660491943,NA,NA
19,0.33959999680519104,2.0970425605773926,NA,NA
20,0.3412480056285858,2.0843732357025146,NA,NA
21,0.3439039885997772,2.079758405685425,NA,NA
22,0.34359198808670044,2.0724194049835205,NA,NA
23,0.3457440137863159,2.065455198287964,NA,NA
24,0.349047988653183,2.056955575942993,NA,NA
25,0.34916800260543823,2.0544240474700928,NA,NA
26,0.3505280017852783,2.048661947250366,NA,NA
27,0.35359999537467957,2.0438780784606934,NA,NA
28,0.3537119925022125,2.0414600372314453,NA,NA
29,0.3551599979400635,2.0348665714263916,NA,NA
30,0.357015997171402,2.024937868118286,NA,NA
31,0.36052799224853516,2.0187323093414307,NA,NA
32,0.3608880043029785,2.020871639251709,NA,NA
33,0.36340001225471497,2.0093352794647217,NA,NA
34,0.3625119924545288,2.014575242996216,NA,NA
35,0.3670800030231476,1.997668981552124,NA,NA
36,0.366239994764328,1.9995027780532837,NA,NA
37,0.36987999081611633,1.988219976425171,NA,NA
38,0.37188801169395447,1.9805854558944702,NA,NA
39,0.3725920021533966,1.9820122718811035,NA,NA
