epoch,accuracy,loss,val_accuracy,val_loss
24,0.3047119975090027,2.2010860443115234,NA,NA
25,0.3080640137195587,2.194293260574341,NA,NA
26,0.3110319972038269,2.186192512512207,NA,NA
27,0.31228798627853394,2.172853708267212,NA,NA
28,0.31272798776626587,2.172837972640991,NA,NA
29,0.32017600536346436,2.149005174636841,NA,NA
30,0.32255199551582336,2.142580986022949,NA,NA
31,0.3232159912586212,2.136864185333252,NA,NA
32,0.32499200105667114,2.124840497970581,NA,NA
33,0.3282879889011383,2.1205663681030273,NA,NA
34,0.33079999685287476,2.1118321418762207,NA,NA
35,0.3288399875164032,2.122687339782715,NA,NA
36,0.33349600434303284,2.0987484455108643,NA,NA
37,0.3384000062942505,2.0880420207977295,NA,NA
38,0.33977600932121277,2.0834033489227295,NA,NA
39,0.3405759930610657,2.073845624923706,NA,NA
