epoch,accuracy,loss,val_accuracy,val_loss
0,0.14195199310779572,2.8884105682373047,NA,NA
1,0.18827199935913086,2.6152334213256836,NA,NA
2,0.20769600570201874,2.5580310821533203,NA,NA
3,0.21384799480438232,2.531388521194458,NA,NA
4,0.2245279997587204,2.4903640747070312,NA,NA
5,0.23047199845314026,2.462102174758911,NA,NA
6,0.23974399268627167,2.438955545425415,NA,NA
7,0.24210399389266968,2.425872802734375,NA,NA
8,0.24874399602413177,2.4050400257110596,NA,NA
9,0.25044798851013184,2.390007972717285,NA,NA
10,0.2542159855365753,2.3805391788482666,NA,NA
11,0.256303995847702,2.367717742919922,NA,NA
12,0.26368799805641174,2.3498854637145996,NA,NA
13,0.26499998569488525,2.3380322456359863,NA,NA
14,0.270440012216568,2.3192079067230225,NA,NA
15,0.27484801411628723,2.3072001934051514,NA,NA
16,0.2765119969844818,2.3004062175750732,NA,NA
17,0.27928799390792847,2.287207841873169,NA,NA
18,0.282039999961853,2.2762701511383057,NA,NA
19,0.2858079969882965,2.2652945518493652,NA,NA
20,0.289328008890152,2.253754138946533,NA,NA
21,0.293256014585495,2.2430126667022705,NA,NA
22,0.29600799083709717,2.235074520111084,NA,NA
23,0.29792800545692444,2.2221779823303223,NA,NA
24,0.3020640015602112,2.2118446826934814,NA,NA
