epoch,accuracy,loss,val_accuracy,val_loss
0,0.28993600606918335,2.0809106826782227,NA,NA
1,0.30292800068855286,2.0081300735473633,NA,NA
2,0.3112640082836151,1.9716665744781494,NA,NA
3,0.315095990896225,1.9508785009384155,NA,NA
4,0.3217040002346039,1.9343019723892212,NA,NA
5,0.32333600521087646,1.9226813316345215,NA,NA
6,0.3278160095214844,1.9057718515396118,NA,NA
7,0.3304719924926758,1.8940150737762451,NA,NA
8,0.3346880078315735,1.8849961757659912,NA,NA
9,0.3378320038318634,1.8748133182525635,NA,NA
10,0.3405359983444214,1.8662259578704834,NA,NA
11,0.34060800075531006,1.863114595413208,NA,NA
12,0.34303998947143555,1.8572793006896973,NA,NA
13,0.34589600563049316,1.8486648797988892,NA,NA
14,0.34775999188423157,1.8370126485824585,NA,NA
15,0.3495439887046814,1.8315415382385254,NA,NA
16,0.35311999917030334,1.8267474174499512,NA,NA
17,0.35260000824928284,1.8256639242172241,NA,NA
18,0.3564479947090149,1.8148542642593384,NA,NA
19,0.3569439947605133,1.809981107711792,NA,NA
20,0.36054399609565735,1.8034723997116089,NA,NA
21,0.36127200722694397,1.7969114780426025,NA,NA
22,0.3646160066127777,1.787530779838562,NA,NA
23,0.3647040128707886,1.785810112953186,NA,NA
24,0.3654400110244751,1.7860873937606812,NA,NA
25,0.3693679869174957,1.777883768081665,NA,NA
26,0.37222400307655334,1.7710461616516113,NA,NA
27,0.3741919994354248,1.7686680555343628,NA,NA
28,0.3744480013847351,1.762499451637268,NA,NA
29,0.37384799122810364,1.764076590538025,NA,NA
30,0.3771199882030487,1.7552663087844849,NA,NA
31,0.3790160119533539,1.7489808797836304,NA,NA
32,0.3774000108242035,1.7559349536895752,NA,NA
33,0.38099199533462524,1.740943431854248,NA,NA
34,0.38281598687171936,1.7396456003189087,NA,NA
35,0.38263198733329773,1.7394649982452393,NA,NA
36,0.38388800621032715,1.736613154411316,NA,NA
37,0.38304799795150757,1.7370870113372803,NA,NA
38,0.38573598861694336,1.7337886095046997,NA,NA
39,0.38923999667167664,1.720694661140442,NA,NA
40,0.38942399621009827,1.7197414636611938,NA,NA
41,0.3899199962615967,1.7205781936645508,NA,NA
42,0.39314401149749756,1.7185686826705933,NA,NA
43,0.39393600821495056,1.7113908529281616,NA,NA
44,0.39446398615837097,1.7128043174743652,NA,NA
45,0.3968159854412079,1.7060267925262451,NA,NA
46,0.39455199241638184,1.7098050117492676,NA,NA
